filename,filepath,parent_folder,main_category,sub_category,brand,hierarchy,depth
8047865.20.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047865.20.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047865.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047865.3.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047871.20.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047871.20.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047871.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047871.3.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047873.151.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047873.151.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047873.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047873.3.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047874.12270.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047874.12270.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047874.14.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047874.14.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047874.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047874.3.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047894.16965.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047894.16965.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
8047894.378659.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy\8047894.378659.jpg,Roxy,Boots,Mid-Calf,Roxy,Boots/Mid-Calf/Roxy,3
7985228.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy Kids\7985228.3.jpg,Roxy Kids,Boots,Mid-Calf,Roxy Kids,Boots/Mid-Calf/Roxy Kids,3
8047012.632.jpg,images\ut-zap50k\Boots\Mid-Calf\Roxy Kids\8047012.632.jpg,Roxy Kids,Boots,Mid-Calf,Roxy Kids,Boots/Mid-Calf/Roxy Kids,3
7595317.235990.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7595317.235990.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7595317.50996.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7595317.50996.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7838887.3.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7838887.3.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7838887.325.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7838887.325.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7838887.401.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7838887.401.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7838888.3.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7838888.3.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7838888.6.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7838888.6.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7845438.3.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7845438.3.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7845438.6.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7845438.6.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7845440.3.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7845440.3.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7845440.6.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7845440.6.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7849362.298981.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7849362.298981.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7849362.86125.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7849362.86125.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7849363.3.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7849363.3.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7849363.325.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\7849363.325.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
8015545.3.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\8015545.3.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
8015545.6.jpg,images\ut-zap50k\Boots\Mid-Calf\rsvp\8015545.6.jpg,rsvp,Boots,Mid-Calf,rsvp,Boots/Mid-Calf/rsvp,3
7649784.107413.jpg,images\ut-zap50k\Boots\Mid-Calf\Salomon\7649784.107413.jpg,Salomon,Boots,Mid-Calf,Salomon,Boots/Mid-Calf/Salomon,3
7649789.71777.jpg,images\ut-zap50k\Boots\Mid-Calf\Salomon\7649789.71777.jpg,Salomon,Boots,Mid-Calf,Salomon,Boots/Mid-Calf/Salomon,3
7819864.300885.jpg,images\ut-zap50k\Boots\Mid-Calf\Salomon\7819864.300885.jpg,Salomon,Boots,Mid-Calf,Salomon,Boots/Mid-Calf/Salomon,3
7819864.300886.jpg,images\ut-zap50k\Boots\Mid-Calf\Salomon\7819864.300886.jpg,Salomon,Boots,Mid-Calf,Salomon,Boots/Mid-Calf/Salomon,3
7819883.300888.jpg,images\ut-zap50k\Boots\Mid-Calf\Salomon\7819883.300888.jpg,Salomon,Boots,Mid-Calf,Salomon,Boots/Mid-Calf/Salomon,3
7819883.300889.jpg,images\ut-zap50k\Boots\Mid-Calf\Salomon\7819883.300889.jpg,Salomon,Boots,Mid-Calf,Salomon,Boots/Mid-Calf/Salomon,3
7876563.5291.jpg,images\ut-zap50k\Boots\Mid-Calf\Salvatore Ferragamo\7876563.5291.jpg,Salvatore Ferragamo,Boots,Mid-Calf,Salvatore Ferragamo,Boots/Mid-Calf/Salvatore Ferragamo,3
7964200.13879.jpg,images\ut-zap50k\Boots\Mid-Calf\Salvatore Ferragamo\7964200.13879.jpg,Salvatore Ferragamo,Boots,Mid-Calf,Salvatore Ferragamo,Boots/Mid-Calf/Salvatore Ferragamo,3
7964200.275.jpg,images\ut-zap50k\Boots\Mid-Calf\Salvatore Ferragamo\7964200.275.jpg,Salvatore Ferragamo,Boots,Mid-Calf,Salvatore Ferragamo,Boots/Mid-Calf/Salvatore Ferragamo,3
7964200.38747.jpg,images\ut-zap50k\Boots\Mid-Calf\Salvatore Ferragamo\7964200.38747.jpg,Salvatore Ferragamo,Boots,Mid-Calf,Salvatore Ferragamo,Boots/Mid-Calf/Salvatore Ferragamo,3
7982883.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sam Edelman\7982883.3.jpg,Sam Edelman,Boots,Mid-Calf,Sam Edelman,Boots/Mid-Calf/Sam Edelman,3
7982883.580.jpg,images\ut-zap50k\Boots\Mid-Calf\Sam Edelman\7982883.580.jpg,Sam Edelman,Boots,Mid-Calf,Sam Edelman,Boots/Mid-Calf/Sam Edelman,3
7982898.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sam Edelman\7982898.3.jpg,Sam Edelman,Boots,Mid-Calf,Sam Edelman,Boots/Mid-Calf/Sam Edelman,3
8022212.358095.jpg,images\ut-zap50k\Boots\Mid-Calf\Sam Edelman\8022212.358095.jpg,Sam Edelman,Boots,Mid-Calf,Sam Edelman,Boots/Mid-Calf/Sam Edelman,3
8022212.72.jpg,images\ut-zap50k\Boots\Mid-Calf\Sam Edelman\8022212.72.jpg,Sam Edelman,Boots,Mid-Calf,Sam Edelman,Boots/Mid-Calf/Sam Edelman,3
7993039.158667.jpg,images\ut-zap50k\Boots\Mid-Calf\Sanuk\7993039.158667.jpg,Sanuk,Boots,Mid-Calf,Sanuk,Boots/Mid-Calf/Sanuk,3
7993039.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sanuk\7993039.3.jpg,Sanuk,Boots,Mid-Calf,Sanuk,Boots/Mid-Calf/Sanuk,3
7993039.6.jpg,images\ut-zap50k\Boots\Mid-Calf\Sanuk\7993039.6.jpg,Sanuk,Boots,Mid-Calf,Sanuk,Boots/Mid-Calf/Sanuk,3
7993044.20.jpg,images\ut-zap50k\Boots\Mid-Calf\Sanuk\7993044.20.jpg,Sanuk,Boots,Mid-Calf,Sanuk,Boots/Mid-Calf/Sanuk,3
7993044.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sanuk\7993044.3.jpg,Sanuk,Boots,Mid-Calf,Sanuk,Boots/Mid-Calf/Sanuk,3
8049043.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sbicca\8049043.3.jpg,Sbicca,Boots,Mid-Calf,Sbicca,Boots/Mid-Calf/Sbicca,3
8106505.11.jpg,images\ut-zap50k\Boots\Mid-Calf\Sbicca\8106505.11.jpg,Sbicca,Boots,Mid-Calf,Sbicca,Boots/Mid-Calf/Sbicca,3
8106505.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sbicca\8106505.3.jpg,Sbicca,Boots,Mid-Calf,Sbicca,Boots/Mid-Calf/Sbicca,3
7969515.607.jpg,images\ut-zap50k\Boots\Mid-Calf\See by Chloe\7969515.607.jpg,See by Chloe,Boots,Mid-Calf,See by Chloe,Boots/Mid-Calf/See by Chloe,3
7882760.322871.jpg,images\ut-zap50k\Boots\Mid-Calf\Sendra\7882760.322871.jpg,Sendra,Boots,Mid-Calf,Sendra,Boots/Mid-Calf/Sendra,3
7882800.72.jpg,images\ut-zap50k\Boots\Mid-Calf\Sendra\7882800.72.jpg,Sendra,Boots,Mid-Calf,Sendra,Boots/Mid-Calf/Sendra,3
7882815.322894.jpg,images\ut-zap50k\Boots\Mid-Calf\Sendra\7882815.322894.jpg,Sendra,Boots,Mid-Calf,Sendra,Boots/Mid-Calf/Sendra,3
8005757.365493.jpg,images\ut-zap50k\Boots\Mid-Calf\Sergio Rossi\8005757.365493.jpg,Sergio Rossi,Boots,Mid-Calf,Sergio Rossi,Boots/Mid-Calf/Sergio Rossi,3
8013844.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8013844.3.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8013844.325.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8013844.325.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8013844.652.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8013844.652.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8013871.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8013871.3.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8013871.718.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8013871.718.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8028577.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8028577.3.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8028577.652.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8028577.652.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
8028577.718.jpg,images\ut-zap50k\Boots\Mid-Calf\Seychelles\8028577.718.jpg,Seychelles,Boots,Mid-Calf,Seychelles,Boots/Mid-Calf/Seychelles,3
7183600.106.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\7183600.106.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
7183600.231.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\7183600.231.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
7813617.18.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\7813617.18.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
7813617.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\7813617.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
7823871.11.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\7823871.11.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8000112.11.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8000112.11.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8000112.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8000112.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8041581.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8041581.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8048961.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8048961.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8048961.585.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8048961.585.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8048961.607.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8048961.607.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075974.278.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075974.278.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075974.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075974.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075974.8.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075974.8.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075975.18.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075975.18.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075975.278.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075975.278.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075975.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075975.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075982.275.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075982.275.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075982.278.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075982.278.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8075982.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8075982.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8076028.18.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8076028.18.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8076028.278.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8076028.278.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8076028.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8076028.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
8078857.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS\8078857.3.jpg,SKECHERS,Boots,Mid-Calf,SKECHERS,Boots/Mid-Calf/SKECHERS,3
7975819.418.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\7975819.418.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
7975819.632.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\7975819.632.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8006054.418.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\8006054.418.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8006057.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\8006057.3.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8036414.1415.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\8036414.1415.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8036414.375108.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\8036414.375108.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8036414.429.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\8036414.429.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8063759.3.jpg,images\ut-zap50k\Boots\Mid-Calf\SKECHERS KIDS\8063759.3.jpg,SKECHERS KIDS,Boots,Mid-Calf,SKECHERS KIDS,Boots/Mid-Calf/SKECHERS KIDS,3
8023894.3451.jpg,images\ut-zap50k\Boots\Mid-Calf\Soft Style\8023894.3451.jpg,Soft Style,Boots,Mid-Calf,Soft Style,Boots/Mid-Calf/Soft Style,3
8013353.311888.jpg,images\ut-zap50k\Boots\Mid-Calf\Softspots\8013353.311888.jpg,Softspots,Boots,Mid-Calf,Softspots,Boots/Mid-Calf/Softspots,3
7987770.359801.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987770.359801.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987770.359805.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987770.359805.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987782.359808.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987782.359808.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987782.359809.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987782.359809.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987809.12172.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987809.12172.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987809.359788.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987809.359788.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987809.359789.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987809.359789.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987842.104.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987842.104.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987842.2468.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987842.2468.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
7987842.827.jpg,images\ut-zap50k\Boots\Mid-Calf\SoftWalk\7987842.827.jpg,SoftWalk,Boots,Mid-Calf,SoftWalk,Boots/Mid-Calf/SoftWalk,3
119817.1681.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119817.1681.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
119818.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119818.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
119823.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119823.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
119826.241300.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119826.241300.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
119826.2488.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119826.2488.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
119826.4086.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119826.4086.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
119826.4806.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\119826.4806.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7145922.1868.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7145922.1868.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7145922.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7145922.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7145922.983.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7145922.983.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7145961.6.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7145961.6.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7148363.1909.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7148363.1909.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7148367.1909.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7148367.1909.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7194505.401.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7194505.401.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7218622.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7218622.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7244099.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7244099.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7244837.107881.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7244837.107881.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7244837.153745.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7244837.153745.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7244837.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7244837.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333154.705.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333154.705.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333155.158249.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333155.158249.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333155.25297.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333155.25297.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333155.4806.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333155.4806.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333155.48804.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333155.48804.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333155.6865.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333155.6865.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333157.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333157.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7333157.6.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7333157.6.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7447954.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7447954.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7549978.285759.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7549978.285759.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7549978.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7549978.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7549978.41122.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7549978.41122.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7549978.6865.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7549978.6865.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7549978.85706.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7549978.85706.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7549978.949.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7549978.949.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7550109.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7550109.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7550445.285906.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7550445.285906.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7550445.29710.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7550445.29710.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7550445.3.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7550445.3.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
7550445.859.jpg,images\ut-zap50k\Boots\Mid-Calf\Sorel\7550445.859.jpg,Sorel,Boots,Mid-Calf,Sorel,Boots/Mid-Calf/Sorel,3
